city,day_period,weather_conditions,road_traffic_density,order_day_week,type_of_vehicle,delivery_location_longitude,delivery_location_latitude,festival
0,0,4,3,5,3,77.031876,11.050762,0
2,1,4,2,4,2,81.859744,25.469659,0
2,1,3,2,5,3,77.009594,11.032169,0
0,2,2,0,4,3,78.457495,17.476228,0
0,0,2,1,1,3,73.012281,19.247222,0
0,0,1,3,3,2,77.116241,11.131753,0
0,2,1,0,4,3,77.020432,11.10091,0
0,2,5,0,1,2,76.023106,22.875536,0
0,2,0,0,5,2,85.365486,23.404989,0
0,1,0,1,1,3,80.241898,12.995996,0
2,2,5,0,3,3,81.979744,25.589659,0
0,2,3,0,4,2,72.825503,21.205975,0
0,2,1,0,6,2,76.63665,12.382058,0
0,2,3,3,2,3,72.838666,21.209834,0
0,2,1,2,5,1,75.900753,26.99519,0
0,1,1,2,3,3,85.375146,23.407804,0
0,0,0,3,3,2,73.297753,22.438096,0
2,1,5,2,3,2,72.837808,19.101458,0
2,0,3,3,4,2,80.392677,26.513698,0
0,0,3,3,4,2,73.804723,18.599156,0
0,2,3,2,3,2,88.432337,22.648999,0
2,2,0,2,3,2,80.405235,13.156286,0
0,1,5,1,4,2,77.660489,13.00041,0
0,0,4,1,4,1,77.454976,23.234459,0
0,2,5,3,6,3,73.954337,18.596258,0
0,1,0,2,2,2,85.400464,23.40925,0
0,2,1,2,4,1,72.888666,21.259834,0
0,0,0,3,1,2,75.482353,19.986994,0
0,2,3,2,5,2,75.410775,19.946106,0
0,0,4,3,6,2,72.874715,19.218321,0
0,2,5,2,2,2,80.299982,13.022793,0
2,2,4,0,5,1,80.350672,13.216439,0
0,1,1,2,6,2,73.915101,18.553626,0
2,2,2,2,3,2,76.702278,12.395461,0
0,0,1,3,2,2,78.457865,17.498263,0
0,2,1,3,6,1,77.514007,23.314249,0
0,2,4,0,6,2,75.947429,22.803839,0
0,0,0,1,2,2,78.107079,30.399722,0
2,0,2,3,3,3,74.020889,15.227944,0
0,2,2,0,0,2,80.346442,13.174181,0
0,2,2,0,3,3,73.865736,15.654419,0
0,0,0,1,1,2,75.829034,26.951378,0
0,2,3,0,2,2,78.509654,17.47233,0
2,2,2,2,3,1,73.956485,18.596562,0
0,2,4,2,1,3,78.538321,17.561668,0
0,2,2,0,5,3,73.248921,22.400237,0
0,2,3,0,4,3,75.916896,27.002312,1
2,2,3,3,6,2,77.660997,13.119198,0
0,2,1,2,6,2,80.271898,13.025996,0
0,0,3,3,1,1,76.687961,12.383978,0
0,1,4,1,4,3,75.816896,26.902313,0
0,2,0,0,4,2,73.970626,18.616947,0
0,1,3,1,0,2,0.02,0.02,0
0,2,0,0,3,1,72.838778,21.227735,0
2,1,3,2,4,2,88.359843,22.54796,0
0,2,0,0,2,2,0.05,0.05,0
2,1,2,1,2,3,72.844715,19.188321,0
0,2,2,2,6,3,76.675861,12.334747,0
0,1,2,2,4,2,77.389605,23.276261,0
0,2,5,0,3,2,74.009315,18.643811,0
0,1,1,2,1,2,80.277221,13.074347,0
0,0,4,3,1,2,75.97949,22.841234,0
0,2,0,2,6,2,76.332981,10.056783,0
0,1,4,2,1,1,73.838972,18.540963,0
0,2,3,0,2,2,75.886808,30.962872,0
0,2,1,3,6,3,72.879122,21.260096,0
0,2,1,0,6,3,0.07,0.07,0
2,2,2,2,3,3,73.995101,18.633626,0
0,2,1,0,5,1,78.065053,27.215108,0
0,2,1,0,6,2,72.91859,21.295047,1
0,2,4,0,3,2,76.67665,12.422058,0
2,0,2,3,5,2,72.915553,19.084237,0
0,2,0,2,0,3,77.075017,11.101278,0
2,2,1,3,0,2,72.848059,21.22276,0
0,2,1,0,3,3,73.986485,18.626562,0
0,0,5,3,2,3,75.936959,22.772634,0
0,2,5,0,3,2,73.841081,18.726215,1
0,0,4,3,3,3,72.895553,19.064237,0
2,1,4,2,1,2,76.640028,12.333225,0
2,2,1,2,3,2,77.025017,11.051278,0
0,2,0,2,1,3,76.700028,12.393225,0
0,0,3,3,3,2,81.964492,25.584697,0
0,2,1,2,0,3,85.415731,23.441058,0
0,2,0,0,5,3,78.467865,17.508263,0
0,2,5,0,2,3,77.045667,11.072477,0
0,1,5,1,2,2,76.318053,10.037014,0
0,2,5,0,4,2,73.018493,19.231999,0
2,1,2,2,0,3,75.331461,19.898716,0
0,2,3,0,6,2,80.279982,13.002793,0
0,2,1,0,3,2,77.085017,11.111278,0
0,2,5,2,4,2,81.862616,25.481517,0
2,0,3,3,1,2,0.11,0.11,0
0,2,4,0,2,3,78.075053,27.225108,0
0,1,5,1,6,1,80.274151,13.068616,0
0,2,4,0,5,2,88.444127,22.641084,0
0,0,1,3,6,3,80.405042,26.569108,1
2,1,4,2,4,3,0.02,0.02,0
0,2,2,0,5,3,77.041876,11.060762,0
0,2,2,2,1,2,75.964212,22.808163,0
0,2,3,0,0,1,76.016362,22.891593,0
0,2,3,0,3,2,72.922585,19.017584,0
0,2,0,2,2,3,72.935203,19.104049,0
0,2,1,0,2,3,0.03,0.03,0
0,2,4,2,6,2,85.465486,23.504989,0
2,2,1,2,5,1,73.92852,18.56408,0
0,0,0,3,4,2,77.773685,13.108453,0
0,2,3,2,0,2,78.43035,17.461477,0
2,2,4,0,3,2,75.919034,27.041378,0
2,1,3,2,1,2,72.788726,21.177729,0
2,1,4,2,2,3,73.848972,18.550963,0
2,1,0,2,1,2,72.868923,19.274567,0
2,0,2,3,2,2,75.92949,22.791234,0
0,2,1,3,3,1,76.744878,12.401072,0
0,2,0,3,4,3,75.942471,22.795049,0
0,2,3,3,6,2,74.010626,18.656947,0
2,2,0,3,2,3,76.687961,12.383978,0
0,2,0,0,3,2,75.974212,22.818163,0
0,0,1,3,5,2,81.926167,25.539872,0
0,1,0,2,3,2,72.811953,21.183493,0
0,2,1,2,4,1,75.915704,27.024142,0
0,1,0,1,1,1,0.01,0.01,0
2,2,1,2,0,2,77.128349,11.152298,0
0,0,0,1,5,2,77.01544,11.043008,0
0,2,4,2,5,3,78.130165,27.25185,0
0,2,3,0,2,2,73.888429,18.56421,0
0,2,2,3,2,2,78.682111,17.613216,0
0,2,3,0,2,3,77.046268,11.071852,1
0,2,3,0,2,2,76.340631,10.050683,0
0,2,2,2,1,2,72.862697,21.239569,0
0,2,1,0,4,2,73.956485,18.596562,0
0,2,2,0,2,2,72.894492,21.263434,0
0,2,1,2,5,3,78.534423,17.558294,0
0,0,4,3,1,3,73.275081,22.421844,0
0,1,3,2,5,2,76.675169,12.307954,0
2,2,1,0,2,2,77.137003,11.154839,0
2,2,3,2,3,2,72.935553,19.104237,0
0,2,0,0,0,2,73.254798,22.401358,0
0,2,5,2,1,2,72.88765,19.063517,0
2,0,2,3,3,3,78.527225,17.500371,0
0,2,5,0,5,2,85.346842,23.446792,0
0,2,0,2,6,2,85.454253,23.481489,0
0,2,0,3,2,2,72.848059,21.22276,0
0,0,1,1,3,2,73.814723,18.609156,0
0,2,5,2,2,3,72.876749,19.133249,0
0,2,1,2,5,2,81.924492,25.544697,0
0,2,0,2,5,1,85.385146,23.417804,0
0,1,1,2,2,2,72.821953,21.193493,0
0,2,2,0,6,2,72.822731,21.203343,0
0,2,3,0,3,3,77.715999,13.029496,0
0,2,3,2,2,2,72.912381,19.271315,0
0,2,3,0,4,3,72.881477,21.270522,0
2,2,3,0,5,2,85.375731,23.401058,0
0,1,2,2,4,2,77.010432,11.09091,0
0,1,1,1,1,2,73.858429,18.53421,0
0,2,4,2,1,1,76.705861,12.364747,0
2,0,4,3,5,3,78.47035,17.501477,0
0,2,3,0,5,2,76.403936,10.070846,0
0,2,5,0,3,3,76.749103,12.456356,0
0,0,5,3,0,2,76.710583,12.403194,0
0,2,1,2,6,3,75.843007,26.95294,0
0,2,3,2,5,2,0.13,0.13,0
0,2,0,0,6,2,77.449605,23.336261,0
0,2,1,0,0,1,76.717961,12.413978,0
0,2,5,2,2,2,76.023106,22.875536,0
0,2,1,0,4,2,72.898923,19.304567,0
0,0,1,3,6,2,72.874715,19.218321,0
0,0,2,3,2,3,77.690709,13.029166,0
0,2,0,3,5,2,78.10725,27.217772,0
0,2,1,0,5,2,72.885451,19.1693,0
0,2,3,0,3,3,80.400939,26.562419,0
0,1,2,2,4,3,76.675169,12.307954,0
0,2,1,3,3,2,78.518321,17.541668,0
0,0,0,1,2,2,81.876167,25.489872,0
0,2,1,3,2,2,76.709103,12.416356,0
0,2,0,0,6,2,76.734878,12.391072,0
0,0,5,3,2,3,76.694878,12.351072,0
2,2,0,0,0,2,75.9734,22.82806,0
2,2,4,3,6,3,76.649103,12.356356,0
2,0,4,1,6,2,75.845704,26.954142,0
0,0,0,1,2,3,76.667961,12.363978,0
0,2,4,3,1,2,76.677961,12.373978,0
2,1,1,1,6,2,76.623067,12.336967,0
0,2,1,0,0,2,80.248114,13.016047,0
0,2,4,3,5,3,73.975101,18.613626,0
0,2,1,2,2,2,78.459347,17.530851,0
0,2,5,0,5,2,80.366442,13.194181,0
2,2,4,3,4,2,76.735808,12.3785,0
0,1,4,2,6,2,0.01,0.01,0
2,2,0,2,3,2,76.007429,22.863838,0
0,1,2,2,4,2,72.815503,21.195975,0
0,1,4,2,5,3,72.81859,21.195047,0
0,2,1,0,5,2,80.482929,26.573504,1
0,0,4,3,2,2,78.479578,17.452819,0
0,1,0,2,2,2,73.771081,18.656215,0
0,2,5,0,6,2,77.030432,11.11091,0
0,2,4,2,0,2,80.326442,13.154181,0
2,1,0,2,5,2,80.194568,13.046279,0
0,2,3,0,0,3,77.715748,13.040324,0
0,1,3,2,1,2,78.447225,17.420371,0
2,2,3,0,5,1,81.945585,25.567687,0
0,2,2,3,5,2,76.702278,12.395461,0
0,0,3,1,6,2,77.01544,11.043008,0
0,2,3,2,3,2,77.509605,23.396261,0
0,0,5,1,1,3,73.012281,19.247222,0
0,1,1,2,5,2,80.37,26.49,0
0,1,2,2,1,2,85.336842,23.436792,0
0,2,1,2,5,1,73.878172,15.626833,0
1,2,1,0,5,3,76.727889,12.447928,0
0,0,2,3,5,3,75.927522,22.801226,0
0,2,0,0,3,3,80.310672,13.176438,0
2,2,4,3,1,1,73.930626,18.576947,0
0,2,0,2,3,1,85.454097,23.485164,0
0,0,2,3,1,3,72.883984,19.105831,0
0,1,4,2,2,1,77.675999,12.989496,0
0,2,1,0,6,2,85.384253,23.411489,0
2,1,4,2,4,2,77.001876,11.020762,0
0,2,5,0,5,1,85.440464,23.44925,0
0,0,2,3,4,3,72.862697,21.239569,0
0,2,5,3,0,3,75.954212,22.798163,0
0,2,0,3,4,3,76.73665,12.482058,0
0,2,3,0,0,3,72.859122,21.240096,0
0,0,0,1,4,2,72.876191,19.2213,0
0,2,5,0,3,1,0.08,0.08,0
0,0,2,3,4,2,85.37982,23.409746,0
0,2,1,2,2,3,76.72262,12.379524,0
0,2,1,3,4,2,73.204798,22.351358,0
0,2,4,3,3,2,76.013365,22.863659,0
0,0,1,1,1,3,76.641094,12.341214,0
0,2,2,0,3,3,78.476744,17.523809,0
2,1,4,2,1,3,73.915101,18.553626,0
0,2,3,3,5,2,77.042076,11.086298,0
0,0,2,3,1,2,72.84859,21.225047,0
0,1,2,2,0,2,77.429399,23.221529,0
0,0,2,3,2,2,72.873984,19.095831,0
0,2,1,0,3,3,78.447865,17.488263,0
0,2,3,3,5,1,73.299083,22.440329,0
2,0,0,3,0,1,75.837282,26.951927,0
0,1,2,2,6,2,77.635797,12.954179,0
0,2,1,2,2,2,77.045017,11.071278,0
0,2,1,0,5,3,80.375042,26.539108,0
0,0,2,3,5,3,75.873007,26.98294,0
0,2,3,0,5,3,75.954377,22.804648,0
0,0,0,1,6,1,85.375486,23.414989,0
2,2,4,0,0,3,77.705797,13.024179,0
0,2,2,0,6,3,73.234798,22.381358,0
0,0,1,1,3,3,80.288519,13.121878,0
0,1,5,2,3,2,73.805901,18.613481,0
0,2,5,3,2,2,76.386958,10.085573,0
0,0,1,3,4,2,72.902697,21.279569,0
2,0,3,3,3,2,72.888923,19.294567,0
2,0,1,3,5,3,77.036241,11.051753,0
0,1,3,2,1,2,77.073303,11.104136,0
2,1,4,1,4,3,80.252268,13.059645,0
2,2,0,0,6,2,75.863013,26.990262,0
0,2,1,0,4,3,73.910327,18.616719,0
0,2,0,2,6,2,80.268812,13.08978,0
0,0,1,3,2,3,85.354253,23.381489,0
0,2,4,2,3,3,72.926721,19.266269,0
2,2,5,3,1,2,76.669103,12.376356,0
0,1,1,1,1,2,76.97295,11.030375,0
0,2,4,0,3,2,0.13,0.13,0
0,2,1,0,6,2,77.693685,13.028453,0
2,2,4,2,1,2,0.05,0.05,0
0,1,2,2,4,2,80.309775,26.491547,0
2,2,3,0,0,3,73.826883,15.634828,0
0,0,3,3,1,3,72.834136,21.226608,0
0,0,1,1,1,3,75.932471,22.785049,0
0,1,3,1,6,2,75.804257,26.912328,0
0,2,2,0,5,1,75.822891,26.983987,0
0,2,1,0,4,2,75.968497,22.795748,0
0,2,5,2,0,3,80.281598,13.031615,0
0,2,5,2,5,3,76.407361,10.069186,0
2,2,2,0,5,3,76.692278,12.385461,0
0,1,5,2,2,2,76.669264,12.320972,0
0,2,5,0,2,3,78.468321,17.491668,0
0,2,1,2,1,2,77.097003,11.114839,0
0,1,4,2,4,2,76.327589,10.023064,0
0,2,3,2,5,2,75.964212,22.808163,0
0,1,1,1,6,2,75.802934,26.912908,0
0,2,0,0,3,2,72.882658,19.115838,0
0,2,4,0,4,2,76.71665,12.462058,0
2,2,2,0,5,2,78.379645,17.461028,0
0,2,2,2,1,2,76.689264,12.340972,0
0,2,4,2,5,3,77.685428,13.003284,0
2,2,0,2,6,2,73.23,22.38,0
0,2,2,0,1,3,77.04544,11.073009,0
0,2,5,0,3,1,72.903616,21.296884,1
2,2,2,3,4,3,77.085667,11.112477,0
0,2,5,0,3,2,0.06,0.06,0
0,2,5,0,3,2,85.395055,23.429407,0
0,1,3,2,2,2,73.178921,22.330237,0
0,2,0,2,6,2,80.394151,13.188616,0
0,0,1,1,5,1,0.04,0.04,0
0,1,3,2,5,1,76.96295,11.020375,0
0,2,2,0,0,1,72.879122,21.260096,0
0,2,2,0,3,3,76.702278,12.395461,0
0,2,5,0,5,2,73.86575,15.686683,0
2,2,0,2,5,2,80.338812,13.15978,0
2,0,5,1,2,2,75.861817,30.933244,0
0,0,3,1,0,2,78.117151,30.412202,0
2,2,4,2,6,2,85.385731,23.411058,0
0,1,2,2,6,2,75.90949,22.771234,0
0,0,4,3,3,2,75.942841,31.015562,0
2,2,5,0,2,2,72.885553,19.054237,0
0,0,0,1,3,2,78.592111,17.523216,0
0,0,1,1,4,2,80.259104,13.131809,0
0,0,4,1,3,1,75.92949,22.791234,0
0,2,0,3,2,2,72.882585,18.977584,0
0,2,1,3,1,2,0.06,0.06,0
2,2,4,0,5,2,77.730625,13.069096,0
0,2,5,2,1,3,77.067003,11.084839,0
0,2,0,2,2,3,78.10725,27.217772,0
0,0,2,3,6,3,73.804723,18.599156,0
0,0,0,3,0,3,74.02852,18.66408,0
0,0,4,3,6,2,76.672278,12.365461,0
0,1,4,2,0,1,72.927385,19.140083,0
2,2,0,2,6,3,76.0034,22.85806,0
0,2,1,0,4,2,77.495361,23.274294,0
0,2,4,2,0,2,77.061736,11.116686,0
0,2,5,0,1,2,72.879122,21.260096,0
0,2,3,2,6,3,80.272268,13.079645,0
0,0,4,3,0,3,72.841953,21.213493,0
0,2,4,0,6,2,72.819122,21.200096,0
0,2,2,3,5,3,73.809478,15.621295,0
0,2,3,0,0,2,80.376344,26.529003,0
0,2,5,0,5,3,75.961991,22.731847,0
0,2,4,0,3,2,76.332981,10.056783,0
0,2,5,2,0,1,72.899976,19.19663,0
0,2,0,0,3,3,72.882731,21.263343,0
0,0,3,1,5,2,78.540366,17.498998,0
0,1,3,1,1,2,77.006241,11.021753,0
0,1,5,1,4,1,72.800489,21.180798,0
0,2,3,3,4,1,72.902585,18.997584,0
2,0,0,1,3,3,72.833616,21.226884,0
0,2,0,2,3,2,80.33147,13.114694,0
2,2,0,2,2,3,72.955451,19.2393,0
2,2,0,2,0,2,78.436744,17.483809,0
2,0,5,3,2,2,80.291865,13.106762,0
0,2,4,2,3,3,0.06,0.06,0
0,2,1,0,5,2,80.234568,13.086279,0
0,2,2,0,5,2,0.03,0.03,0
0,2,2,0,4,3,77.00544,11.033008,0
0,1,5,1,6,2,73.771081,18.656215,0
0,2,0,2,3,3,73.960327,18.666719,0
0,2,3,2,2,3,77.779386,13.029934,0
2,2,0,2,4,3,78.427865,17.468263,0
0,1,4,1,6,3,80.240672,13.106438,0
0,2,4,3,3,2,85.44982,23.479746,0
0,0,3,1,2,2,75.77282,26.933726,0
2,2,4,2,1,3,77.730709,13.069166,0
0,2,1,0,3,1,72.855203,19.024049,0
0,2,2,0,1,1,76.004377,22.854648,0
0,2,1,3,2,3,72.937385,19.150083,0
0,1,4,1,5,1,80.271865,13.086762,0
0,2,0,0,3,3,78.472621,17.509585,0
0,2,1,0,4,2,78.409645,17.491028,0
0,2,2,0,0,1,75.994167,22.837021,1
0,0,5,3,4,2,75.926362,22.801593,0
0,1,4,2,4,2,75.902471,22.755049,0
0,2,1,0,4,2,72.946191,19.2913,0
0,2,2,2,5,2,80.421569,26.54775,0
0,1,2,2,2,3,73.924336,15.313897,0
0,1,1,2,5,3,78.385467,17.465894,0
2,2,4,3,0,2,78.523391,17.570827,0
0,1,3,2,3,2,72.936749,19.193249,0
0,2,5,0,3,3,75.996959,22.832634,0
0,2,2,0,4,3,77.735396,13.060221,0
2,1,5,1,2,2,72.809292,21.19106,0
0,2,1,2,4,2,75.936059,22.765207,0
0,2,3,2,5,1,72.935203,19.104049,0
0,2,2,2,1,3,88.44231,22.642996,0
0,2,4,3,0,2,72.874342,21.245104,0
2,2,4,2,2,3,72.804209,21.190437,0
0,1,2,2,2,2,85.345486,23.384989,0
2,2,5,3,5,2,88.474453,22.636461,0
0,0,4,3,4,3,76.749103,12.456356,0
1,2,0,0,3,2,76.016362,22.891593,1
0,1,2,2,0,2,73.910626,18.556947,0
0,1,1,2,6,3,77.706664,12.985377,0
0,1,5,2,4,2,72.835451,19.1193,0
0,0,2,1,3,3,75.846896,26.932312,0
0,2,2,3,4,2,73.908206,18.664382,0
0,2,4,0,3,2,72.855451,19.1393,0
0,1,5,2,1,3,72.833074,19.151141,0
0,0,3,3,1,2,80.260672,13.126439,0
0,1,3,2,3,2,72.846721,19.186269,0
0,1,2,2,4,3,88.38783,22.535082,0
0,2,3,3,1,3,73.852294,15.6796,0
0,2,3,0,6,3,77.675748,13.000324,0
2,1,5,2,5,3,75.813007,26.92294,0
0,1,2,2,0,2,72.835553,19.004237,0
2,1,4,1,2,2,73.90852,18.54408,0
0,1,3,1,2,2,81.852796,25.471646,0
0,2,2,0,6,2,78.197044,27.303303,0
0,2,2,0,0,2,77.690709,13.029166,0
2,2,5,3,3,2,75.863007,26.97294,0
0,2,4,0,1,1,85.454097,23.485164,0
2,2,5,0,3,3,77.04544,11.073009,0
0,1,2,1,5,2,78.406744,17.453809,0
0,1,1,2,4,2,85.410464,23.41925,0
2,2,4,0,0,2,73.217788,22.357898,0
0,0,2,1,1,3,72.818059,21.19276,0
0,2,4,3,4,2,77.034311,11.058638,0
0,2,1,0,6,2,85.4272,23.443017,0
2,2,1,0,3,2,72.955451,19.2393,0
0,2,2,0,1,3,75.883112,30.965817,0
0,2,3,0,1,2,85.387872,23.431292,0
0,2,1,2,0,3,80.365235,13.116286,0
0,1,1,2,6,3,77.005667,11.032477,0
0,0,2,3,1,2,76.391128,10.095697,0
0,2,3,0,1,2,77.105525,11.133681,0
0,1,0,1,2,2,76.61665,12.362058,0
2,2,5,0,1,3,72.964715,19.308321,0
0,2,5,2,3,3,75.946896,27.032312,0
0,2,5,0,5,3,72.828726,21.217729,0
0,2,1,3,4,2,75.967333,26.896536,0
0,2,0,0,6,2,78.147553,27.341725,0
0,2,1,0,0,2,85.450464,23.45925,0
0,2,3,3,2,2,80.269104,13.141809,0
2,2,5,0,3,3,72.915553,19.084237,0
2,1,3,2,0,3,0.01,0.01,0
2,0,1,3,0,2,0.04,0.04,0
0,2,2,3,6,2,72.992381,19.351315,0
0,0,5,3,4,3,76.73262,12.389524,0
0,0,3,1,5,2,73.945101,18.583626,0
2,1,0,2,2,3,73.185081,22.331844,0
2,2,5,2,1,2,77.074311,11.098638,0
0,0,1,1,2,3,72.829122,21.210096,0
2,1,1,2,5,2,85.3529,23.374422,0
0,2,4,3,3,3,75.954212,22.798163,0
0,0,1,3,5,3,72.919122,21.300096,0
2,2,3,0,3,2,75.971991,22.741847,0
2,0,1,3,2,3,78.432621,17.469585,0
0,1,0,2,0,3,75.809034,26.931378,0
0,2,0,2,2,1,73.235012,22.381603,0
2,1,3,2,0,2,78.562111,17.493216,0
0,2,4,2,6,2,88.455507,22.629129,0
2,2,4,3,1,3,75.80282,26.963726,0
0,0,0,3,2,3,72.898923,19.304567,0
0,1,3,2,4,3,75.806976,30.905814,0
0,1,1,2,1,2,72.872381,19.231315,0
0,0,0,3,1,3,72.923984,19.145831,0
2,0,2,1,0,2,73.207788,22.347898,0
0,2,1,0,5,2,76.032847,22.88004,0
0,2,1,0,3,2,75.890689,26.97842,0
2,2,2,3,2,2,85.384253,23.411489,0
0,0,0,3,2,2,85.3829,23.404422,0
2,0,2,3,1,2,78.622111,17.553216,0
0,2,3,0,5,2,76.773622,12.434569,0
0,2,5,2,3,2,73.835901,18.643481,0
0,2,4,0,3,2,75.932103,31.005204,0
0,2,1,2,5,2,72.919292,21.30106,0
2,1,3,2,0,2,85.3272,23.343017,0
0,1,4,2,4,2,76.749264,12.400972,0
0,1,5,2,0,1,80.264791,13.037018,0
0,2,1,2,1,1,77.068349,11.092298,0
0,1,5,2,2,2,75.332405,19.885016,0
2,1,4,2,4,1,78.414423,17.438294,0
0,2,1,2,6,2,75.8823,26.926156,0
0,0,3,1,5,2,78.433391,17.480827,0
2,2,2,0,1,2,82.000187,25.583994,0
0,2,3,2,3,2,76.695861,12.354747,0
0,2,5,0,1,1,72.849292,21.23106,0
0,2,3,0,6,2,76.383136,10.081703,0
2,1,0,2,2,3,78.459578,17.432819,0
0,2,0,0,5,2,75.899034,27.021378,0
0,2,4,0,1,2,72.886191,19.2313,0
0,1,3,2,0,2,88.374453,22.536461,0
0,2,0,0,1,3,78.117553,27.311725,0
0,2,1,0,6,2,73.888972,18.590963,0
0,2,2,3,4,1,76.675861,12.334747,0
2,2,3,3,3,2,73.259083,22.400329,0
2,2,3,2,5,2,85.3972,23.413017,0
2,2,0,0,1,2,75.949346,31.039584,0
0,1,1,1,2,3,75.913106,22.765536,0
0,2,5,0,5,2,73.299083,22.440329,0
0,2,3,0,4,2,73.798172,15.546833,0
0,2,0,0,1,3,77.66413,12.985662,0
0,1,2,1,5,2,80.268519,13.101878,0
0,2,3,2,3,2,0.08,0.08,0
0,0,1,3,4,2,0.04,0.04,0
0,2,4,3,1,2,85.3929,23.414422,0
2,2,4,0,3,1,0.13,0.13,0
2,2,5,2,3,2,78.476744,17.523809,0
2,0,0,3,5,2,85.375739,23.414878,0
2,1,1,2,0,2,72.812731,21.193343,0
0,2,5,3,1,2,0.09,0.09,0
0,2,3,2,6,2,73.247788,22.387898,0
0,0,5,3,1,3,77.003303,11.034136,0
0,2,0,0,6,3,78.121608,27.270832,0
0,0,2,3,6,3,88.47331,22.594585,0
2,2,4,2,6,3,77.7684,13.004264,0
0,2,4,2,6,3,75.907282,27.021927,0
0,2,5,0,0,2,76.726792,12.447978,0
0,2,4,3,3,3,76.013365,22.863659,0
0,1,1,2,1,2,72.782697,21.159569,0
2,2,0,3,6,2,77.08295,11.140375,0
0,1,1,1,6,2,78.388855,17.47971,0
0,2,0,0,5,3,78.150165,27.27185,0
0,0,0,1,2,3,72.811477,21.200522,0
2,2,3,0,4,3,73.895901,18.703481,0
0,2,5,2,6,2,75.992847,22.84004,0
0,0,3,3,1,3,77.720709,13.059166,0
0,2,2,0,4,2,72.898923,19.304567,0
0,1,3,2,3,2,85.346967,23.373783,0
0,0,0,3,1,3,73.255081,22.401844,0
2,0,5,3,0,2,80.3881,26.514133,0
0,0,0,1,4,3,77.039594,11.062169,0
0,0,2,3,1,2,78.477225,17.450371,0
0,1,1,2,1,2,73.909315,18.543811,0
0,2,2,2,2,2,80.244568,13.096279,0
0,0,1,1,1,3,72.835503,21.215975,0
0,2,5,3,4,2,72.901347,19.28384,0
0,1,5,2,0,2,77.813237,13.043041,0
0,2,5,2,4,3,88.453294,22.574688,0
2,0,4,1,3,1,78.44035,17.471477,0
0,2,1,2,3,2,77.539989,23.342357,1
2,2,2,2,0,2,72.987385,19.200083,0
0,2,1,0,5,2,75.896896,26.982312,1
0,2,3,0,4,3,80.319982,13.042793,0
2,0,1,3,3,2,77.685748,13.010324,0
0,2,4,2,4,2,85.386967,23.413783,0
0,1,2,1,1,2,76.629103,12.336356,0
0,2,4,0,1,3,80.311865,13.126762,0
2,1,2,2,1,2,76.99544,11.023008,0
0,2,3,0,4,3,75.9423,26.986156,0
2,2,1,0,4,2,72.942381,19.301315,0
2,2,3,0,6,2,73.868206,18.624382,0
2,2,0,0,5,2,0.06,0.06,0
0,2,1,2,5,1,73.791081,18.676215,0
0,2,4,0,2,2,73.883572,18.702718,0
0,1,3,2,6,3,72.842585,18.937584,0
0,0,2,3,3,2,72.822697,21.199569,0
2,2,3,3,6,3,76.981736,11.036686,0
2,2,2,2,3,3,78.570366,17.528998,0
2,1,4,2,4,2,75.901991,22.671847,0
0,2,5,0,1,2,76.648203,12.364022,0
0,2,1,3,1,1,76.375211,10.068483,0
0,2,1,0,5,3,0.09,0.09,1
0,2,4,2,4,1,80.335235,13.086286,0
2,2,4,2,6,2,80.425628,26.592581,0
0,2,5,2,3,3,77.111876,11.130762,0
0,2,0,0,1,2,78.12299,27.239795,0
2,2,0,0,3,2,72.942585,19.037584,0
0,2,4,0,0,2,75.890512,26.939596,0
0,2,1,2,0,2,77.725797,13.044179,0
0,2,4,0,5,2,78.539578,17.512819,0
0,2,5,2,3,2,0.06,0.06,0
0,2,1,2,5,2,73.804723,18.599156,0
0,2,0,2,6,2,72.868666,21.239834,0
0,1,5,2,4,2,75.897648,22.735835,0
0,1,5,1,4,2,0.02,0.02,0
0,2,1,0,3,2,75.867282,26.981927,0
2,2,2,3,4,2,0.03,0.03,0
0,1,5,2,2,2,76.663622,12.324569,0
0,2,2,0,0,1,80.372268,13.179645,0
0,2,4,2,0,3,77.829386,13.079934,0
0,1,0,2,1,3,75.894765,22.752225,0
0,2,5,0,1,3,0.08,0.08,0
0,0,3,1,1,2,75.922847,22.77004,0
0,2,3,0,4,2,73.888972,18.590963,0
0,2,1,3,2,2,72.882658,19.115838,0
0,2,0,0,3,3,72.828059,21.20276,0
0,2,2,2,5,2,77.443573,23.288998,0
0,2,2,0,0,2,73.95852,18.59408,0
0,2,4,2,6,3,73.2,22.35,0
0,1,0,2,3,2,72.809122,21.190096,0
2,1,4,2,0,2,81.863167,25.483436,0
0,0,1,3,5,2,72.942585,19.037584,0
2,1,4,1,4,2,76.96295,11.020375,0
0,2,2,2,6,2,80.4181,26.544133,0
0,1,2,2,5,2,77.6984,12.934264,0
0,2,5,0,0,2,75.842891,27.003987,0
0,2,1,0,5,1,77.513571,23.313219,0
0,2,0,0,1,2,76.693622,12.354569,0
0,1,0,1,3,2,76.647961,12.343978,0
2,2,1,0,2,1,76.669103,12.376356,0
2,2,1,3,4,2,76.69262,12.349524,0
0,1,5,2,4,2,75.814592,26.925287,0
2,1,2,2,5,3,76.306106,9.969778,0
2,2,0,2,3,2,75.977333,26.906536,0
0,1,4,2,3,2,73.771081,18.656215,0
0,0,2,3,1,1,75.933106,22.785536,0
